whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-89815122572d432b9fded47b,rated_span,remaining_municipalities,WCRS-696b46a102ccdfc70629c2e4,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-510bbd2d1b8363354e58b5b8,rated_span,remaining_municipalities,WCRS-c616d5a68fff6f932ac73808,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-ec39fbfccb56d76b5e052bfb,rated_span,remaining_municipalities,WCRS-7beb3da5f13b61b3721c4719,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-818141c0a7b0e2cd7ac63245,rated_span,remaining_municipalities,WCRS-d8e3e388e8f2245d4d57e3e3,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-800b8ef6cd9146d13137169f,rated_span,remaining_municipalities,WCRS-0080778c30be0bb3ee183997,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-87dc290a17393581c8291d3e,rated_span,remaining_municipalities,WCRS-6e834e8cc4e67d881df87037,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-b7516a05e7adb2fc68ce85fc,rated_span,remaining_municipalities,WCRS-456ebf1864ba259c69a90c37,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-bfea00ef44e08dc77764999a,rated_span,remaining_municipalities,WCRS-a84c404f9e6251a872ad5c72,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-6477a3573022c5636bc247b5,rated_span,remaining_municipalities,WCRS-3c8aa3cecb4e3bc0d4486a26,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-26f5cdb062093f4e181f7366,rated_span,remaining_municipalities,WCRS-365ed854e637eb8ba9440ee0,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-5b409ad67b2c2e286fe2afa9,rated_span,remaining_municipalities,WCRS-2a1a7b8da0962d35c607805a,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-96fe4003d263d1d90ac9c519,rated_span,remaining_municipalities,WCRS-75b0842aa6f42c65ac9c9f6a,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-4e3123e77343de0ee9eded58,rated_span,remaining_municipalities,WCRS-994cb9d1d0fa4b92f5a86892,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-554f9d75f7bb592ee6fc14b0,rated_span,remaining_municipalities,WCRS-0496ced438defdbf335a8cda,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-94e06b35ecf0c957b8210cbe,rated_span,remaining_municipalities,WCRS-029027130056b7125ae785d1,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-e6cfa0342cda4495da05ecdc,rated_span,remaining_municipalities,WCRS-fc2d88ba8cedc4e5a38140fe,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,DISCUSSION AND AWARD,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-144c54c8d6927b58289d5d80,rated_span,remaining_municipalities,WCRS-7c2a4180d30f90f3080f17df,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-b895561c82a674702c56d059,rated_span,remaining_municipalities,WCRS-b7000d96ce8801a65f54706c,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/52/64/44/52644425711511982953147163512948839496"", ""original"": ""https://ecommons.cornell.edu/bitstreams/e0135d07-b416-435f-90db-3ae765520d88/download"", ""scout_target_id"": ""BRM5-20260731-06749""}","[""internal_boundary_only""]",true,true
WCCR-ab94b5e90f0473cb8ba2e0ab,rated_span,remaining_municipalities,WCRS-41c2ede6790b2d4325f76ed8,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,mixed_quant_qual_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-310d57fc47a82f9fa6ba0a50,rated_span,remaining_municipalities,WCRS-8b935ced789ed1b5767ff757,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-91ad7e1f508057acaf1bde98,rated_span,remaining_municipalities,WCRS-1f982b758a61e13ae9b01d4c,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,mixed_quant_qual_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-04f6d17e8163adc13e3d175d,rated_span,remaining_municipalities,WCRS-869dc2a757c95e9da93e2058,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,ARTICLE XIX - SAFETY SHOES OR WORK-RELATED CLOTHES,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-d67697683ebb0ea1325cea0c,rated_span,remaining_municipalities,WCRS-14f196bb9418c65137defd07,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,budget_fiscal_constraint,ARTICLE XIX - SAFETY SHOES OR WORK-RELATED CLOTHES,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-072091482e1c7cd945ec58e6,rated_span,remaining_municipalities,WCRS-fbfa7670c7888c6b2f3f8e2b,Kinderhook,NY,Northeast,cba,cba_arbitration_factfinding_hint,remains_unclear,qualitative_mechanism,claim_ready,mixed_quant_qual_claim_ready,budget_fiscal_constraint,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}","[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-769bcac993b007f1eff6fd25,rated_span,remaining_municipalities,WCRS-da6117a5ff3805a1f497d01d,Shippingport,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,police_direct,quantitative_compensation,claim_ready,quantitative_direct_text_claim_ready,quant_base_wage_direct_value,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14642-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-14642""}","[""internal_boundary_only""]",true,true
WCCR-a7f2a4e9c37acb38207b2cd0,rated_span,remaining_municipalities,WCRS-f589c6fb9e9806f7807b84ac,Shippingport,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,collective_bargaining,WHEREAS;,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14642-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-14642""}","[""internal_boundary_only""]",true,true
WCCR-353adeb7584537a1e1dcde25,rated_span,remaining_municipalities,WCRS-6a0fd99d4f7c2a46259f9ad8,Shippingport,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,collective_bargaining,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14642-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-14642""}","[""internal_boundary_only""]",true,true
WCCR-f217aa51ac49f9bc56101b10,rated_span,remaining_municipalities,WCRS-7e45e8315c5cc36e540cbad6,Shippingport,PA,Northeast,wage_schedule,non_cba_or_unresolved_hint,police_direct,qualitative_mechanism,claim_ready,qualitative_mechanism_claim_ready,non_base_compensation,,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14642-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2023/09/shippingport-2022-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-14642""}","[""internal_boundary_only""]",true,true
