quant_qual_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,link_status,claim_boundary,linkage_basis,confidence,no_causal_claim
BRMQLINKQA-d242dd7079796220963613ee,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-a41eb783f5f2d97bc9e423bf,Richland,PA,non_safety_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side"",""same_period""]",high,true
BRMQLINKQA-be28abb232238391922fda42,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-4b4d6406476e47d550601e23,Milford,OH,police_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-39514de1ecf99f043d6470cc,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-b3860d093b9b772111e26a09,Sinclairville,NY,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-c083064cb2aec5ba836e1ea2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-35f919454e1f437aea8db7d6,Belle,SD,police_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-eab2fd36363d2cebd62b4eaf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-b9f3d960c260c9f44ad13362,New Britain,PA,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-bcf11425c7fe0ae8b092dc59,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-94ca966a4d49bdbb13c761a3,Salem,PA,police_direct,market_recruitment_retention,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-598e3f26913a71e10278954d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-51290fec6a21915233ea0354,Halcott,NY,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-27ae21e636dc2abd0e104496,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-991542298889dc6894f5193a,Batavia,NY,fire_direct,cola_cpi_indexing,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""mechanism_matches_quantitative_type""]",moderate,true
BRMQLINKQA-07431cbdc5a006c8ef5d160a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-286feb0d4e66ba9a4cadde41,Geneseo,NY,police_direct,other_pay_setting_mechanism,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-df735ae9e5d844c2710f9ae3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-b2921e1c4c270f10fa938fee,Vermillion,SD,police_direct,cola_cpi_indexing,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-835d2f00dd6d8fadd5556b72,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-278bad9e18c0fe003a5913e9,Franklin Grove,IL,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-159ad6acd42daf0d861d09a8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-8515652e3f5e6858263ea724,Tompkins,MI,fire_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-c620847fecfd3c6c16211ff2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-f9901790b8c9b13d33a0f42e,Silver Lake,PA,police_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-bb35c006f4dedd43e85e69de,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-e6f09ccfcfd371207ef713bd,Moore,PA,police_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-76158967eb846fb069390649,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-36c5bf9179e67f50559a61fe,Glencoe,MN,police_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-a6363a8c745f10f736f95106,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-0293aa79b5825e14b85aebc3,Upper St. Clair,PA,police_direct,classification_civil_service,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-30b75c6ba8ed545ec0a3a4c4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-651203a5a356490e4ac9d94c,West Brownsville,PA,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-f2e59a19dfca8e264a02a25a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-966eb987ee35da17139b943b,Peninsula,OH,police_direct,other_pay_setting_mechanism,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-8bb31403058e93081bf73b64,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-e92bd9c0b1f21b2b752d5d0c,Franklin,OH,police_direct,classification_civil_service,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-b562e6f418b0c8c2251ba459,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-d63421676bb695fb80d9dff3,Redkey,IN,non_safety_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-f0d931439e0ccbf31a62be9f,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-8dec6ab2f96c04ce7cfdd344,Ohio,OH,police_direct,market_recruitment_retention,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-9263ca0ced421cf97640ef87,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-cc646f059c69a42f90f4ca48,Franklin,OH,fire_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-d18c4000e9324493e4acb9ec,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-cbf6eef6b5e0c3d7f415e461,Monroe,OH,fire_direct,other_pay_setting_mechanism,blocked_mechanism_link,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_side""]",high,true
BRMQLINKQA-3652c7f84ac4160146f730a9,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-af56f5f0a54eb56a1a3e74e6,Athens,OH,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side"",""same_period""]",high,true
BRMQLINKQA-8646758bd861bd10932ea74a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-30cba72d207637ad57f69f9e,Baraboo,WI,police_direct,market_recruitment_retention,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-91332949ba8d486dfe7fae0c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-f58890dd256228eafa91d6b2,Trenton,TX,police_direct,ordinance_council_adoption,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-a99225214e0c4c8ac7b76da8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-1ce2e16eb9147d32241add8e,Austin,MN,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-102151e7b27c215aae7abfbf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-fa88d2d82621dd2086267ab5,Harrisburg,IL,police_direct,other_pay_setting_mechanism,weak_mechanism_link_review,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source""]",low,true
BRMQLINKQA-ebe6ea66b82a349e5a8fc01e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-72bdaf236d7989f48ca07a23,Ticonderoga,NY,non_safety_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-b6a139bf92052e56f1ca2dbc,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-65fce8c4ed3314c25f6d9348,Wilkins,PA,non_safety_direct,collective_bargaining,blocked_mechanism_link,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-7f65f9e81368bc5dd714dee6,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-48d8c991365c3e2a27e73b58,Kewanee,IL,fire_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-1af6adad18fdc9e02de76b0c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-8a569ff1f1bc265ffe7c255c,Clear Lake,IN,non_safety_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-982044de531137c613e57560,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-a5f872b09356603e6233cff8,Olive,NY,police_direct,arbitration_factfinding,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-a835da57db185496226f0098,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-c2db152ae498b207979a9446,Bloomfield,MI,fire_direct,market_recruitment_retention,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-d7084797775d13a2ea9cd95a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-34435433d4cbb17f19801752,Farmersville,OH,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-e85bf155b29d93908bd86797,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-82f668778f68f9e4cdd978fb,Warren,OH,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-d644c1a37880a8d877f02d2b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-e460738349873d514c94922c,Lebanon,OH,police_direct,classification_civil_service,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-13a9182738f24e03c41803c3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-8c80f906a5b2ded218ff480b,Ontario,NY,non_safety_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-d8eb130e6d5539d4131097d0,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-3482281e421994812ea52e2a,Victory,NY,non_safety_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-ca66748afb09fcc104dc3834,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-3bee0634d072360be3c11ac4,Wadsworth,OH,fire_direct,classification_civil_service,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-e6d5933615ee9268c753c7cf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-b982eeee5000cbbc50a9291e,Oxford,OH,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-17abcd4e7a5f94ad12452367,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-2f12aa8a2ea000cdfea6d10b,Hillburn,NY,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-707c9f44918acba98b6f783a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-32e4b6c13ba97f65ead17464,Chilton,WI,police_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-5b601dfa0f79df06d166b002,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-5642951518a3c639fe1bea63,Woodstock,NY,police_direct,retroactivity_implementation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-87974a727d43746ccdfdf0a0,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-93cbf715b94de9776a3fc2e1,Pere Marquette charter,MI,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-2de996a6d34062502d32f367,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-58bf297fd33aa3d674ffeda6,Union Gap,WA,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
