blocker_record_id,source_layer,original_record_id,unit_type,claim_boundary,blocker_or_route,caveats,resolution
WCB-230263315fdc7cccf46b6d09,combined_broad,WCRS-039e1f233e54b2a1fe4b500e,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ddfc600b3f5972d76a3293db,combined_broad,WCRS-b0f8519ec6aaffc3be4e3230,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-419093caf624aa3c73f013d7,combined_broad,WCRS-2c5ca8deefb0a485e68490b9,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ba98bb3ec3d8fa3aa954586e,combined_broad,WCRS-f4e5e00085b5108224422183,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-85fc734d4bf1e35a8de41ad4,combined_broad,WCRS-34fa112725185b7a2ab94555,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b654d298f0458a05085da218,combined_broad,WCRS-1f65d87407d24e15ec4e325e,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4ea9938f2be6eedd555a1b09,combined_broad,WCRS-1d27f0085afba2bfe85262c3,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-730c593615d1ba57457fb85a,combined_broad,WCRS-1d3196f1e5e3ccd3f1fc745f,rated_span,repair_needed,source_navigation_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-7792d86e83305ff2f7e8c101,combined_broad,WCRS-1a0127c54b7a8ef95f54756c,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-07ed046d36d5020e332074ae,combined_broad,WCRS-f5a76778680b9151bbca6f9f,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-dd000d0034af4352d58b3493,combined_broad,WCRS-b4570167cae96ed881c4683e,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d7bf94349a7dc7a45a60dd12,combined_broad,WCRS-22ad736a27401b28b52c6845,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ede36c7c7370ac407b8e486d,combined_broad,WCRS-b466528270e6f02374652658,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1c16eabf0d2b9018c1342a1d,combined_broad,WCRS-0e6da5545c0b87c01eda1d66,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c629fe8d5eb1c9d5da8c8b95,combined_broad,WCRS-dbb26abfdc6f8755844870b1,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-81d7d89ffc58ff4a84c36f11,combined_broad,WCRS-75d15a257d2af02c8eda7a6d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-499bd8ec69fa865c801ef296,combined_broad,WCRS-d59ead9236fdfdfe4dfa4d08,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b0bdc001033511a4c7689326,combined_broad,WCRS-6a22af734adeeae1e409a539,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-820675404cb8d8c481a84302,combined_broad,WCRS-a8dce3a0dddf51a29e279f09,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e50459c38e7b80c9bf2ecb01,combined_broad,WCRS-acfa1d398191f4fadc096f76,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e2283ffe9c36d71d35b8137f,combined_broad,WCRS-78101b3f291d757140e8029b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bf3345a8996964ab6191d253,combined_broad,WCRS-750cada801c445d91277a719,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5f2edbbe55c39afbb9235028,combined_broad,WCRS-7d3fb26c0574b373889f708b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1df1f39557cee28df95d9e02,combined_broad,WCRS-b977579d65c0e5117953a5d4,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ff9f2765f0170da6f31e68b7,combined_broad,WCRS-12251380639ff4dde476c4a6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-47a9aa7d89399b4e136c2138,combined_broad,WCRS-286f9317a8c45fbb595f1d97,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-faaaa08bddc1596f1e20109b,combined_broad,WCRS-b6b86953c3931507b7bd28c7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-52b2f5de8c6ff46de77b63bb,combined_broad,WCRS-bcb638d638e4adf976f223d6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f7fb708e9c5f580366755f9e,combined_broad,WCRS-5acb831514c1866f9277b0a2,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6bc09028c9bbd48f943503b2,combined_broad,WCRS-00f1a327ceb52337ffed6ba6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-afe24e31cc05cb19fd579672,combined_broad,WCRS-0daaea7193972efcf5c3eec5,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-34dfb4fe5dc428d321878f12,combined_broad,WCRS-93666491e56623635ca2c3ad,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0291257833364c2a9ed08e69,combined_broad,WCRS-bb0221c31385edd4a93619ad,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-71325b8074e923d3d956ac45,combined_broad,WCRS-0a1f98e382c0799bdb56a60b,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bddc699cd95be927760cdde4,combined_broad,WCRS-c7a873aee26e178f22650140,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2178cba8750dd64fb0427cd1,combined_broad,WCRS-33811a03152dea742299f11f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-33c87214bdd009ec7a333bc0,combined_broad,WCRS-00a228bc497062304f76b52c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b033948ae85fff04d4b936f5,combined_broad,WCRS-51dc6f2b59c1d0e3468b0868,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-31f88a6048c29438a90bd244,combined_broad,WCRS-b8221b079e10c1d9b91a6cd4,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-95dcc63b31c054e6cb9edf83,combined_broad,WCRS-32106256c3d1ace99029f768,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c149b90813c604bbd9da9b62,combined_broad,WCRS-578da75ee6bb6e6598a7590d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-673011cecf5732748bb1a15b,combined_broad,WCRS-880c2b46df0b7180a26dfa72,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-10d20b1c1803c6af6a939a4c,combined_broad,WCRS-60f2eba953f85407471f7a41,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-aa79d85ecfe6bd3f439b6b5b,combined_broad,WCRS-4155254b499e11adef5ef1c7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ea8b2973f4877e4f9563247c,combined_broad,WCRS-282d11a74c076d9de17801c3,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0b72bf997912553e14251b73,combined_broad,WCRS-78581d1458181563675cafe3,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9dda71e7fa04b692c591426a,combined_broad,WCRS-855ec6341bda89de263d1b21,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-43ef1dd595d6d78c77788010,combined_broad,WCRS-262199ad2d184a1fda3b1f7b,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1e8ab131766bf91d0b4d67dd,combined_broad,WCRS-efba432a16f4d73a15d1de8c,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2a10743e91107594c2d19045,combined_broad,WCRS-9843d5f8c87dcc20b08d6c2a,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b6c63f1166695fea3a4f4994,combined_broad,WCRS-2fc00899f5c2c87a57f3ea91,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-99c2b5dc6121da6cd95fc158,combined_broad,WCRS-426e55be09075bdc361c9d61,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3d79e29e37490c77af599e87,combined_broad,WCRS-e1ba3d289b34b620131f7174,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-62404243d27f16d4a4907d31,combined_broad,WCRS-dd52979ab1a561e42f2a9a3d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a77901e58183e9389892ff83,combined_broad,WCRS-84eec13f1acbb1e3323b3f24,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-093944c214b8823471858114,combined_broad,WCRS-efd4aac60b8458e897ab74d6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0e0d11586f8f071153b773e7,combined_broad,WCRS-d991ee1fd5699161e2abb94c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6ab63d4d97631635c41a6a92,combined_broad,WCRS-fc1620b120226125d37c5f3d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-81929e3ae6ce9d8eeb74479f,combined_broad,WCRS-e134adb2ee7a4824d398f760,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2db302c6a840358f678a637f,combined_broad,WCRS-8ff08e274c0a82d802606567,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8a38c14e2f53f00bea4ba9fa,combined_broad,WCRS-01a3ba548b2d57cc1e6455a3,rated_span,repair_needed,source_navigation_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e7dad28248adeca26899f199,combined_broad,WCRS-c449d5b35d29aa19c2625365,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6d0be558fac692d8a9cac278,combined_broad,WCRS-468d62f1a6f9df37e599aa46,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6b019e7deef1da364e1e8d02,combined_broad,WCRS-51c4f1fbf504f5e9ab273ba6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9dfcb173884f3da757cd768a,combined_broad,WCRS-8a64ee46800467d2f5c9f402,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b11be02bcd76feeb359d83bb,combined_broad,WCRS-df2b788fa128a95218abd0b2,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-96c1b208f337b9c54ca5229c,combined_broad,WCRS-a1e5abf8cfdef95d132480d7,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-65ed6f9ce311c9925e639298,combined_broad,WCRS-cb4dd1a156e6aaf465ca3b99,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0c8ad1145a0e0a60caa14270,combined_broad,WCRS-a926dac4237115c9a10a6708,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8f8685917bc4f91149792503,combined_broad,WCRS-ce318b27f3479bae54354646,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-66ab1370cae8cb196380bbbc,combined_broad,WCRS-7a469025d29d72a62eab404d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-eb971f1e278fb3df2047c654,combined_broad,WCRS-9f99a3c2aa4522721b6ab2a8,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-753198d52ca6ec8302001d85,combined_broad,WCRS-43fb92b7045764afa6e1676a,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-43565b6e5297feab8c04a0d3,combined_broad,WCRS-44888ed337b447bdeee0df55,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-77e9134ec9547b071b61ed7d,combined_broad,WCRS-9c721036d67f521aa2da6003,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-7fd5a0b76285d0e417c4f69c,combined_broad,WCRS-d250e2a922cff8349a2e03e4,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5c92b10a211860b361da6e4c,combined_broad,WCRS-ce3bdaf34f01688cb236cc4b,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-84bdfd872996c5e497539f7a,combined_broad,WCRS-103e5d1d7189d8f4d8eed671,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
