span_extraction_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
CBSPAN-20260728-09382a354a15a351cd554fba,rating_lane_001,live,1,resp_0843f84a788c7ead006a6961b6a5188195b374e45b7231fe45,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f61bf46a6fe4c6bb20f1eafef7a05e42400dd3f2e1c97399af3389d3dd04887a,2227,56,500,1040,270,1310,9.924364,,,false,false
CBSPAN-20260728-0ca8ee3285a2c047700c4a73,rating_lane_001,live,1,resp_06091a0932ccd473006a6961b8030081948d8c225c3e5d36d6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bd7ab232eddbdd0fd6082d16bc5ab7645cab4dba260aa22dc9a3be8d7826076f,2355,180,500,1062,230,1292,10.786665,,,false,false
CBSPAN-20260728-29a768c15acc6f77553c1053,rating_lane_001,live,1,resp_0b784e887f8e5fb8006a6961b815048194b301a7b37d7a4991,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9f1aef0c90ffa8ddd0eb1c49ed6ff86e36f8e6c8f30476654445ea1450b863bd,2312,143,500,1070,182,1252,10.623148,,,false,false
CBSPAN-20260728-7af69bf134d4073601cf7b46,rating_lane_001,live,1,resp_08bdb56270752bd7006a6961b8161081959e1af493c70f5e61,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,92ece49f6938233f6021ab1b0323583599b6b28b313a4815057f0a33ab37ebad,2227,56,500,1042,245,1287,11.132244,,,false,false
CBSPAN-20260728-775feea4d698ede7a1a8d1ae,rating_lane_001,live,1,resp_07cb57c269c6945e006a6961b83c348197a5095f8472e9a8ef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,eae1bf78507ed0c18a01024d8057b9f8739d26c3cef4c9db591cd43164c8389e,2206,21,500,1005,355,1360,11.618080,,,false,false
CBSPAN-20260728-cde786610cd06e74b53a86b7,rating_lane_001,live,1,resp_00dc8170fb8f7254006a6961bb656c819782621ca578436e88,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a052a07dc8e053367caa824fabf2502c92286e62a81c7845333b0e1c259f05d3,2255,65,500,1007,318,1325,2.666176,,,false,false
CBSPAN-20260728-65d49e9cf28c0b11c4b8d111,rating_lane_001,live,1,resp_03b0f69ffe750e22006a6961bb68f4819380624893cb4609c0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8ed78ad7a13f8690bbce4a4da26291a3c5c2bdb0d2bbf35a5c9ba0d04c0bd8a9,2286,95,500,1001,265,1266,2.270229,,,false,false
CBSPAN-20260728-ffab459111ee6981cb3e7eb3,rating_lane_001,live,1,resp_0d10168dc00e79d5006a6961bb71948197b7d30b55627f07cb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,17fb9ceabbe44f23d521873f5dece6539c1556bd11eae0280adb55d5a7593045,2380,111,500,1076,328,1404,2.816708,,,false,false
CBSPAN-20260728-7721469265077315d30455b5,rating_lane_001,live,1,resp_02d0188bff3a10da006a6961bb694c8197b39bdc93d3d58bb0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5408bbeda9b1c4b60443eeaf2a3b4fe030bd80526b817f709a3b01223a5e615d,2380,107,500,1060,216,1276,2.146192,,,false,false
CBSPAN-20260728-64eaceec290ce6cc1794af4d,rating_lane_001,live,1,resp_034b57827b92cbeb006a6961bb66f881958006f662a26ca7d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,72e76d30755cb069495a0d5f7b397ab743641308ef53e707604b504e848a70ca,2311,57,500,1056,227,1283,2.168888,,,false,false
CBSPAN-20260728-36ba72b2a0dd4de4ddc977e9,rating_lane_001,live,1,resp_0f81deacf7e15d1f006a6961bb70b081978223ec7ef3b896e0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,739f8710a1be7856a1b3637cdec333005750a80b91123826de855e5f527270d3,2358,94,500,1063,380,1443,2.893428,,,false,false
CBSPAN-20260728-7cfc1e91e4aec445a50a480d,rating_lane_001,live,1,resp_088337e6790cccc9006a6961bb6c188193b214b64fbf069c54,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2e18a765692885694e59012854ee3ba976b85518ad6f4824d25409a609abb653,2365,99,500,1053,270,1323,2.581642,,,false,false
CBSPAN-20260728-a569d5f64f477b196021029b,rating_lane_001,live,1,resp_099c041474da31fd006a6961bb7130819594f550a31f38c913,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,eb9118e57501f9312fa7b13e7c67d8f762d0e753dc301aeedfc85a48011779bf,2369,102,500,1052,308,1360,2.831055,,,false,false
CBSPAN-20260728-b4b8b7ace7b8b08985a7c9c4,rating_lane_001,live,1,resp_00ef27c48200f032006a6961bd7ee481948ff6dc1af9e2b26d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,eb3f3bdff217dbe031af6b0d4d010daa264bd2af6dbd7ec485088b8da0115764,2375,112,500,1048,470,1518,5.784038,,,false,false
CBSPAN-20260728-c6e1bd57659a9361583e600c,rating_lane_001,live,1,resp_0185ead9a3f35ec3006a6961bd8d4c8196bd0630d891b7b527,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b34c0238153bedab76bacae7023c4248aff84140ef8b17bd9e7d87271e6beb9,2309,51,500,1056,344,1400,4.981631,,,false,false
CBSPAN-20260728-2b1734e0d9ab3b8cd378e2a8,rating_lane_001,live,1,resp_0c518308d26449d4006a6961bd9ba08195afefd0236f951f79,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,68c3c66f56f65b1b4757007dcf7b10e296fca32626a2c6f6a6e5ac8be4fa6da9,2254,64,500,947,248,1195,4.565860,,,false,false
CBSPAN-20260728-a830430319ed549b694ae102,rating_lane_001,live,1,resp_08f9199ee4bb44db006a6961bdecd881969d9e5a98a797e4ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,49f274a193c9076448615a787b388f24237a7c5351fc2c017b8494f993ceb259,2278,88,500,976,223,1199,4.800360,,,false,false
CBSPAN-20260728-480d85ac52ed14a7b133aa20,rating_lane_001,live,1,resp_0e3ac33fe6ff7654006a6961be0dcc8194a62e7a8dc17d7fa5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,7598e16163b170adbe0a83d2e47d7e63a4079290787fe4e7bb02b623131edcfb,2270,81,500,999,255,1254,5.003021,,quote_not_exact_span_substring,false,false
CBSPAN-20260728-cd0498186ec272528a676ffd,rating_lane_001,live,1,resp_0101c8da281be589006a6961be30c08197af7f4bb569588f8a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e4bab994f9298dc71f7064685f25f7656f940e423c88ef23e6bd647ed1471815,2251,61,500,972,208,1180,5.021422,,,false,false
CBSPAN-20260728-c5b7d69ca01dc4031a0b3927,rating_lane_001,live,1,resp_065f957c36f65d29006a6961be30c48190a1d7085d7c661a9c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,49caf0e852c2c5fe7f09a698163de71ab1f975588d7587cf19d9ad126f747e15,2309,132,500,995,390,1385,5.810756,,,false,false
CBSPAN-20260728-ee43c2531b8f8dc360c512bd,rating_lane_001,live,1,resp_088a2deb384c4986006a6961be43a081909c690888c9076a3f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,88b3bba78a9661576c01ecaa83efc2933a2191bd2d3f667583a411eb486b3d4d,2283,91,500,974,440,1414,6.268826,,,false,false
CBSPAN-20260728-10c278d4d6766199eec7b7f5,rating_lane_001,live,1,resp_0fcd5b8bc9474c42006a6961bfebcc8194b6fd57a5585bbc3d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1f62ff8e3568bee82c34d9bdd4b5264574e47b202844de9e9c8fd40497a0e816,2275,100,500,999,350,1349,7.140449,,,false,false
CBSPAN-20260728-a6eccd08995b7291f9232b51,rating_lane_001,live,1,resp_049e99dd75709d9f006a6961c02f8081968f653b4a0e0850a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d0aa1d934e009cc8ec710127141af92b6af150a1627956f32cc094b33fa31373,2289,97,500,990,305,1295,7.575967,,,false,false
CBSPAN-20260728-3e41fc78816a3fe7a5a62f9a,rating_lane_001,live,1,resp_0d2dfb3e14652bca006a6961c054288195bbab1fdceefe9d87,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,16ea92bd173629316e64380c3e081f67e106a92048a39e15f676ec99f0bf4ef7,2288,90,500,987,334,1321,8.031727,,,false,false
CBSPAN-20260728-b180c723393c705e133fb313,rating_lane_001,live,1,resp_0d96581cdcb5f15c006a6961c05f88819596887b1f12f0d455,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,928e3384b35bf84c49b6c959e2cc6cde2a6e72a99e44fb8aaeb8f4fbc809e5aa,2407,122,500,1010,342,1352,7.659229,,,false,false
CBSPAN-20260728-b03c9d9977e78fb2b05af735,rating_lane_001,live,1,resp_00c3b6efa0713334006a6961c05e9c8196a297b851ddd9f763,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3984722d3bb660ac237eab1db49dbafeb19877e9e4062e8f6d09a07134ee8a78,2387,97,500,1002,189,1191,7.252531,,,false,false
CBSPAN-20260728-941b896726c35c5cf4698f42,rating_lane_001,live,1,resp_0f20459119980fc9006a6961c122b881968e5c1c7b9982faa8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,24f3f29c14f400a982fe6eb303d8963ac7e789392a0a5a19bb1e9377dbee7757,2345,44,500,997,376,1373,8.941618,,,false,false
CBSPAN-20260728-b1b16275e22d5e7b7399b838,rating_lane_001,live,1,resp_0d5db956c86c2d2b006a6961c12ba88190b1c8614fcf8805ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6eab5a633f77a859550326ee14c17cdeacf9ce3270bd7597c59951d570aeedee,2392,91,500,1025,306,1331,8.567261,,,false,false
CBSPAN-20260728-bd23f4db5054783da2b1fa06,rating_lane_001,live,1,resp_0c194667ddc6427e006a6961c1b0b48190b710a44f3a852fb3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,59cef8286f00ffab0d562bc4076771e9267b6031ec74e0287446f5ab2d68ef81,2436,170,500,1006,201,1207,8.307218,,,false,false
CBSPAN-20260728-5168a1157da1d63e3749c3ef,rating_lane_001,live,1,resp_078211898e0d40cd006a6961c27cf4819781f9992317394332,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,25c0bc4ad50a7a45b6430da4237d6b2b3755868d638b3f5d10e36b7f9449e2cf,2347,99,500,994,236,1230,9.334305,,,false,false
CBSPAN-20260728-ed729513c6bd1de8af626cb8,rating_lane_001,live,1,resp_00bbf70cd4f45286006a6961c29e88819687930b7b7d260e1d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d43a585b1cfeb9029f699e8fe0565929b71fc399d0b615be5f108f3bd8042a42,2374,120,500,973,176,1149,9.098065,,,false,false
CBSPAN-20260728-5f709606c306dcc09cdb1f70,rating_lane_001,live,1,resp_07a93f3fc189199d006a6961c2ec0081958b04cb602305794a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5d64db50ad159e6c2c599c9f3fd0c6ad4c752f2250fb7779cae136686b021acc,2368,112,500,974,296,1270,10.039528,,,false,false
CBSPAN-20260728-1b9a89bfa928c70e231531d0,rating_lane_001,live,1,resp_09c542f8c3d08ec7006a6961c302b8819086fbb95164514d2b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6e937e89163a5868b87cbb516b1ca71009c18ee26da95f65df1bd95807ec7364,2321,64,500,1052,432,1484,10.929811,,,false,false
CBSPAN-20260728-f0069c13bd5d37bcf660fa4f,rating_lane_001,live,1,resp_06b9e547eafe018d006a6961c3635c81968ae78f346fe54c8d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8764ef12dcf089817e6bf7e0b0ceb50be5460507697b7ec8545f5451a0d346ea,2348,89,500,1032,415,1447,11.272776,,,false,false
CBSPAN-20260728-849162d81bc1cf38613ae0fb,rating_lane_001,live,1,resp_0e07f9a6a1f9ad3f006a6961c3ab408196a863848cc13ad258,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,756fa7116abd0c756e219886b0fe2ab229c7d201db057bd8901e59e9d3f2c446,2349,79,500,1022,324,1346,11.446850,,,false,false
CBSPAN-20260728-c825b6d3c0f8e6a3ba4a5946,rating_lane_001,live,1,resp_0f3cf994bd4502d6006a6961c3ea14819485070744a3c955ee,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8c03d824b4a6491c3c6d7b275a28f3a40870a62190a2558df7e8869a27fb8e58,2417,143,500,1044,246,1290,10.697238,,,false,false
CBSPAN-20260728-26e427390051ee74d8e16c3c,rating_lane_001,live,1,resp_08c49563725aac81006a6961c44e348195bf2ce207ea909913,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,17a849e2c95f85c756225980d4f06646d96d71ef0d40f78a43977c6adb25e65e,2303,40,500,1017,223,1240,11.376840,,,false,false
CBSPAN-20260728-480d85ac52ed14a7b133aa20,rating_lane_001,live,2,resp_0acaafb365f09644006a6961c6e1988194bff0f5d8384cae7c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cd68d052a6ffda364c480648d058a39c47e644d946bbb8c58352afa0c001b487,2379,81,500,1019,271,1290,2.360258,,,false,false
CBSPAN-20260728-d3bf1abf0c6817b2ad6db496,rating_lane_001,live,1,resp_03e697d579175b1c006a6961c94c048195b045589f962b42ec,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9d09742f7fb327f4c1544dfc7d44c2ee80d77d3694e50721ed928f217444e4e3,2350,85,500,1040,306,1346,2.445319,,,false,false
CBSPAN-20260728-046a2c7a313004c6bb576b88,rating_lane_001,live,1,resp_0c1133e48e791a1d006a6961c95464819599cb8295b9e59e3b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,67f39e1485283a62a15be5db6b5c5a882b823301626516b8abf39ff0a0305c86,2298,48,500,1024,366,1390,4.843470,,,false,false
CBSPAN-20260728-4115a86b8a23acb89dda3a6e,rating_lane_001,live,1,resp_09a4dac06c7b2709006a6961c9641c8197bbfeed8a5c7464d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5d884105368c7f9e88944403dfe2db1b73fcdd9e0719b2bb20279c3addeb3d8b,2319,76,500,1045,341,1386,2.853886,,,false,false
CBSPAN-20260728-bd94c76efaac9d676473af4c,rating_lane_001,live,1,resp_01adaee5aff83526006a6961c957f88197bf117e9deb8cc3fb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,59bb30b8688a57dbf3d0f2b860242c3a1eb3bc11827c370ca5eb108108c55970,2272,134,500,995,188,1183,2.231869,,,false,false
CBSPAN-20260728-6152d618ed366da58bae1768,rating_lane_001,live,1,resp_0bb091ce793870f5006a6961c95300819598ea6703b966d346,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c031e5d901c8a507df377ce365e3b425c1d11184acff50d6d263301b323a2157,2226,88,500,990,204,1194,2.234085,,,false,false
CBSPAN-20260728-06b76a78b3d3e2bae44f75c7,rating_lane_001,live,1,resp_0d122e505e0a7673006a6961c954348193afda5cea211491ab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,04ea425450209fcabb748474d8dc707270ec0ed7db385bbcfd1bf11713d4a9e4,2205,67,500,983,259,1242,2.249781,,,false,false
CBSPAN-20260728-adf05c087ff1de08fe023561,rating_lane_001,live,1,resp_060d1d5ff4820af1006a6961c950388195a6608394631d3890,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9e5caf96b2bef81c0438a3415a79cdf8a4780bbc6ab68b4b35c708abc6963120,2205,81,500,990,249,1239,2.265720,,,false,false
CBSPAN-20260728-89f84267c7d592a123453193,rating_lane_001,live,1,resp_06e4461aac36d57c006a6961c950c8819681d56d8ba0a9dc5c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7d8d1d41c6b95e5d1f707c60b2bf403a00d5c0c40f9b0947a7c54893a2aa6274,2215,81,500,989,284,1273,2.261998,,,false,false
CBSPAN-20260728-43979113fa0ff07b520ed5c1,rating_lane_001,live,1,resp_041f4427478a4a9e006a6961cb7b8c81939c92b5434279effc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,43d721bd3bb2d6f9eb554e2f08bcbfb14cdbde0accc02e0f367865d505b06521,2214,93,500,970,259,1229,4.595914,,,false,false
CBSPAN-20260728-2a23a760fbd7670a6cbcbe34,rating_lane_001,live,1,resp_027e71796bbfcd64006a6961cb7c988197acf8d982eaec594c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,289ed7a9c1cd97da4fb1c3623009ed3391069f5b3fe657f0a7bb56ef91786a05,2149,24,500,974,238,1212,4.391842,,,false,false
CBSPAN-20260728-68354fcb9abe0eb733719530,rating_lane_001,live,1,resp_001f81b862ddaa1f006a6961cb8798819086ff50f1dd9a4ff6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,092ffe88d3e57940bb0969ca584ea76a803ec2455ec6044ab9e8f61a5a039535,2173,48,500,977,216,1193,4.426503,,,false,false
CBSPAN-20260728-9635576671a88f2512a46a2c,rating_lane_001,live,1,resp_0cda5b93d4d2632b006a6961cb9268819681f3d05306f95997,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2d8657178d32138dcbc899ecf3b8bff6cb54cdabb8a95be1e349818dcb72b884,2192,69,500,1011,242,1253,4.613343,,,false,false
CBSPAN-20260728-f681fb06fb1614bd93823187,rating_lane_001,live,1,resp_05d2097993d57b41006a6961cb84dc81949e34b853d6ecad1f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bdb1e2696713cf253c500adb4ca6707946f4ec886e6276762a3d22275bf66a13,2189,66,500,986,246,1232,4.633374,,,false,false
CBSPAN-20260728-6775702e05dbe40de0a59979,rating_lane_001,live,1,resp_0f7bc5f02757b7ae006a6961cbb1ac8196b7c29219630508fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f488fe83e68e73d3ce2a78c6e77b3f9e2521a54b5833a1059a6afff52539ba94,2225,86,500,983,238,1221,4.518268,,,false,false
CBSPAN-20260728-a9ad941528dffae9d1ca9885,rating_lane_001,live,1,resp_0bfe0669925f7885006a6961cc1ec4819093d8f7268932dfc1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,80085a9b444cd04f50951779c7101e2200d1fcf3f73a3ea9f6fb0fbd449d1a13,2221,84,500,1007,259,1266,4.856521,,,false,false
CBSPAN-20260728-e13ba423e021cae35de370c3,rating_lane_001,live,1,resp_031bbeb1edf8a430006a6961cda85081959630334a435bf986,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ab64629fadf074328810eb5697c541cafd146243d0eb281380b34cd6ac053ddc,2209,72,500,989,206,1195,6.321222,,,false,false
CBSPAN-20260728-b8b32d89c2ae7a4ae4cc82c9,rating_lane_001,live,1,resp_0a8482c5be7069e0006a6961cdabd48193bf58d77e11c7a708,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4322753b48a023f0f212fb513e4d30a78f2745691d12ddf4424849e05430fd41,2266,108,500,1020,227,1247,6.496632,,,false,false
CBSPAN-20260728-a0c98ba5507646ef38ec6440,rating_lane_001,live,1,resp_0f07c3680110a41c006a6961cdc964819082098d5c5f46d10c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7e9532dbf1d5346afef9bf0d927aee0daf81ea166203083228ae32a0a93b6b56,2231,112,500,991,260,1251,7.285054,,,false,false
CBSPAN-20260728-7ca3a0e9c75f2708f87cd57c,rating_lane_001,live,1,resp_0aebae79cd83d76b006a6961cddb9c8196bba11d62ed437cd3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,09bb7c17cb709358d3b155f2cff7064e391415adafde64b30aff94fbcb60c564,2409,115,500,1035,543,1578,8.239917,,,false,false
CBSPAN-20260728-8ff05c6466348f9f6baa9fab,rating_lane_001,live,1,resp_0cb4c8c82bd15ae3006a6961cddce48195bf97a731ad6dd348,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,69008ca99f96edcaaa51043c62dd999825ca472e4946428def08d2a83bfab3ce,2419,126,500,1030,320,1350,7.113229,,,false,false
CBSPAN-20260728-5eb8e3424af37fde859c4cc0,rating_lane_001,live,1,resp_00c7377a793db7e2006a6961cde32c81938bc4582ec083abad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b7295c315e0cd4ee88760f7569307b9956b9b7c77ee78541ac53a887f5dd52f,2377,64,500,1035,283,1318,6.936834,,,false,false
CBSPAN-20260728-8a98d270219ebf2f31681844,rating_lane_001,live,1,resp_01dc6a2172d1ad6d006a6961ce177c8195a50954c3177d3f2a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,de5c1526e512b4ff952921a864213262ff05e0d13ce3a84f2af8277c9eddeb4f,2333,22,500,989,218,1207,6.890432,,,false,false
CBSPAN-20260728-fe8d0a3898abb625c90522c7,rating_lane_001,live,1,resp_0e56c76cdd81cf1c006a6961ce1e7881978e8e97937a58f1ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f43f242004b0ebe74bbb71bc1622651c7530f44b28e9c97fbcdd4801721012d6,2376,92,500,1040,262,1302,7.168838,,,false,false
CBSPAN-20260728-4cfa22c14ca203430bf6fb1f,rating_lane_001,live,1,resp_042355580b9c0dab006a6961cf9c648196b089e8acd6da33b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1450a722c2b9b8a38d9acc9e25b05af190ab2720579479c6c397e07f8c756112,2411,127,500,1049,281,1330,8.673779,,,false,false
CBSPAN-20260728-5151cb93b90820066551fd52,rating_lane_001,live,1,resp_0b33d9e2861519b4006a6961cfc4b08194ade3f23655c687a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,55ca6164c09987038935103638e42a66ef00ba49fb07ec782ba31cca84bf39f2,2413,127,500,1024,232,1256,8.615801,,,false,false
CBSPAN-20260728-b16161c73e32ce557aebb538,rating_lane_001,live,1,resp_01f08b9d98b7186b006a6961d0266c8196b2d6015c2c882d37,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6ea08af2c8fabb441c7b8359eb18875935b0de5e2b282358a87c8571d75ade80,2375,114,500,995,286,1281,9.803164,,,false,false
CBSPAN-20260728-454631902d4c07905c1399ef,rating_lane_001,live,1,resp_091338864a8f97d1006a6961d17a588190924d7b73d1e657b5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b18d6884082039d4239ae4c6a852401ac29b41d8f3917f6e3a22071652136401,2291,83,454,976,277,1253,13.809093,,,false,false
CBSPAN-20260728-bd332aa69e896f220cb2d9a9,rating_lane_001,live,1,resp_0858851e749e8bd4006a6961d05f908194b1b2f0a29d50a24e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4fe6c6a64d455adc8479111e6f6610c13faa31b19016e4747af2eececb92e5dd,1978,22,250,958,191,1149,9.027092,,,false,false
CBSPAN-20260728-8f675442156af65f0dc3f2f8,rating_lane_001,live,1,resp_061e1c6f791e6734006a6961d06c688190b1f07425274bb806,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c8b558a3e5598c15ee031ceb74ca5171a4c0d3e16271c40e3c110985a748037b,2279,69,500,980,253,1233,9.235415,,,false,false
CBSPAN-20260728-514ee6d496ada665b01c1965,rating_lane_001,live,1,resp_0640b03e026f9358006a6961d08c4081959a0889c7fd84d72f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f333e0c0a600c9eba973b1514e3ad82a39639801685337f41eb734723e6bce56,2311,109,500,990,219,1209,9.341951,,,false,false
CBSPAN-20260728-3da7b033325cdd8a546678fc,rating_lane_001,live,1,resp_0fd890ac685e5f75006a6961d17d588193a3551e296e7f5c97,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,43368a8a6d07face0f91ec58ad827cccef96a5115e007790a00a7761a9b9398e,2275,92,500,1007,290,1297,10.819784,,,false,false
CBSPAN-20260728-28a8357cf59ac9ec2cc25495,rating_lane_001,live,1,resp_0ebfc7b982e109e5006a6961d1e5e88190b6563076988da240,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5f9db0b2858d05f4671322f9e2382bd4cbb8a4a16051a0e7961cb33a1ec319b6,2302,95,500,1020,273,1293,10.820304,,,false,false
CBSPAN-20260728-1b3b5b54809fb3b20e7f23e7,rating_lane_001,live,1,resp_07c0d43b887e28e4006a6961d73b648196ae89a3dbc3eb4b49,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f4052be7326b350befb7fac73a9442ae43152c08f61ae97937afb380bcd6293c,2321,132,500,1029,266,1295,2.332988,,,false,false
CBSPAN-20260728-94a2e9ecd71a24832f743738,rating_lane_001,live,1,resp_0770ce4967c03362006a6961d73ab88195b78cb67af4c89684,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,184e7828843c6b1103a5d8a9717917f0ed0531d84849f4ef219d56a5f4b69b16,2239,42,500,1030,297,1327,2.447095,,,false,false
CBSPAN-20260728-548c873ea8ac6bb0deb1b2bf,rating_lane_001,live,1,resp_0b42b49f109e0845006a6961d735008195ac60ac77161aa431,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8bc4176834395bf86e7b57640da05703a8efe16c449afb33865d7431f220770c,2237,42,500,1025,332,1357,2.712136,,,false,false
CBSPAN-20260728-fb2f7d4aa9eea9c8230ce32d,rating_lane_001,live,1,resp_0b0a6d6974cf6daa006a6961d742008194b7124c757f792ca8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,32b92f1679b8971b60b014ee449c5a222139bd3f38d747be36ed7965cb31bb03,2310,93,500,1008,267,1275,2.557875,,,false,false
