non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-a3bede4ca3bbb1ea945353c8,BRMQNORM-20260803-0f0f71e362ab5d2bc1e2fd63,currency_amount,,"[25.0,56600.0]",budget_or_pay_plan_context,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-02251-01"", ""final"": ""https://farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf"", ""original"": ""https://www.farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf"", ""scout_target_id"": ""BRM5-20260731-02251""}"
BRMNSRES-c53a2105013de298be739e61,BRMQNORM-20260803-0f177bfc80874624b55ebbfe,currency_amount,1.25,[1.25],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09833-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-05-0656.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-05-0656.pdf"", ""scout_target_id"": ""BRM5-20260731-09833""}"
BRMNSRES-04ee4e7fc6ae7de1dc69b209,BRMQNORM-20260803-0f1d97ce49d904b3da4cfe26,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-05964-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""scout_target_id"": ""BRM5-20260731-05964""}"
BRMNSRES-c2d645c220cb3902a8df6eb2,BRMQNORM-20260803-0f1f74f251f3f266f73cd671,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09787-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1175.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1175.pdf"", ""scout_target_id"": ""BRM5-20260731-09787""}"
BRMNSRES-cbaafb65e97817dec220baf8,BRMQNORM-20260803-0f2102ee2bdc92602c917bd6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-03077-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia91-031-award-3-30-94.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia91-031-award-3-30-94.pdf"", ""scout_target_id"": ""BRM5-20260731-03077""}"
BRMNSRES-cb8ae4ca2efdf5ee86451125,BRMQNORM-20260803-0f2277e1e0e261641664f43e,currency_amount,0.25,[0.25],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-14292-02"", ""final"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""original"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""scout_target_id"": ""BRM5-20260731-14292""}"
BRMNSRES-b1148a9f42682e8cca10b293,BRMQNORM-20260803-0f287bce935b41480a4428d4,currency_amount,15.0,[15.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06877-04"", ""final"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""original"": ""https://bradfordpa.org/wp-content/uploads/2026/03/Police-pay-and-benefits-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-06877""}"
BRMNSRES-322d170bbc699e21e974a06d,BRMQNORM-20260803-0f2acb3864dab068385aae12,currency_amount,5000.0,[5000.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-04119-01"", ""final"": ""https://cityofnokomis.com/documents/517/Ordinanace_2134-_adopting_annual_budget_for_may_2025-_to_april_2026.pdf"", ""original"": ""https://cityofnokomis.com/documents/517/Ordinanace_2134-_adopting_annual_budget_for_may_2025-_to_april_2026.pdf"", ""scout_target_id"": ""BRM5-20260731-04119""}"
BRMNSRES-32af54e6d3fbd9d317ddd433,BRMQNORM-20260803-0f304fdea4af167ffde0456f,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18456-01"", ""final"": ""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf"", ""original"": ""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf"", ""scout_target_id"": ""BRM5-20260731-18456""}"
BRMNSRES-fc7919fe7e578b5323b25142,BRMQNORM-20260803-0f3506e74db35e46c63a09bf,currency_amount,150.0,[150.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-07373-02"", ""final"": ""https://cityofclarendontx.com/documents/451/Employee_Handbook_5.21.2026_OCR.pdf"", ""original"": ""https://cityofclarendontx.com/documents/451/Employee_Handbook_5.21.2026_OCR.pdf"", ""scout_target_id"": ""BRM5-20260731-07373""}"
BRMNSRES-f010cb271557d689f3ec4db7,BRMQNORM-20260803-0f3b1f71e0c928763715fa42,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06799-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2010-266.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/05/m2010-266.pdf"", ""scout_target_id"": ""BRM5-20260731-06799""}"
BRMNSRES-73e4376141dcce61b5bfe892,BRMQNORM-20260803-0f41417d15b2a4f24377b7cd,currency_amount,300.0,[300.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-11616-01"", ""final"": ""https://villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""original"": ""https://www.villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-11616""}"
BRMNSRES-5ea09087bade967ee65f1ffb,BRMQNORM-20260803-0f4b56dfda0d525b6c9e2120,currency_amount,1.0,[1.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06601-02"", ""final"": ""https://cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf"", ""original"": ""https://www.cityoftomahawkwi.com/vertical/sites/%7B92CBFAD3-200B-4DA9-A326-4B2FE20BC760%7D/uploads/09-07-23_Packet_%28Personnel%29.pdf"", ""scout_target_id"": ""BRM5-20260731-06601""}"
BRMNSRES-ce599356e6e55df66d8de464,BRMQNORM-20260803-0f4c6341c1e5f8889cec466f,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-02406-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""scout_target_id"": ""BRM5-20260731-02406""}"
BRMNSRES-cf6a08572fc7f63de1ddc727,BRMQNORM-20260803-0f4e850dfabcdb9bde5169ca,,,[],mechanism_only,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-14308-01"", ""final"": ""https://townofveteranny.gov/wp-content/uploads/2025/12/2026-2027-Veteran-CBA-Final.pdf"", ""original"": ""https://townofveteranny.gov/wp-content/uploads/2025/12/2026-2027-Veteran-CBA-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-14308""}"
BRMNSRES-3643441dbee323e7873fe86f,BRMQNORM-20260803-0f52db807ca2b03e63ba8583,currency_amount,114806.0,[114806.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18471-01"", ""final"": ""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf"", ""original"": ""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf?t=202501301429010"", ""scout_target_id"": ""BRM5-20260731-18471""}"
BRMNSRES-c64a07f715f9d25f96d4de77,BRMQNORM-20260803-0f554a6c94af37ce79771886,currency_amount,,"[769.0,9228.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMNSRES-953e501ee1ae808beb571147,BRMQNORM-20260803-0f5b63528610a6e3a74381c6,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=budget_amount;evidence_category=quant_cpi_indexed_adjustment,"{""candidate_id"": ""BRM5C-BRM5-20260731-14840-04"", ""final"": ""https://bruceville-eddy.us/wp-content/uploads/2025/08/20250818-Agenda-Packet-Public-Version.pdf"", ""original"": ""https://bruceville-eddy.us/wp-content/uploads/2025/08/20250818-Agenda-Packet-Public-Version.pdf"", ""scout_target_id"": ""BRM5-20260731-14840""}"
BRMNSRES-c77ee054e6ffb755bb305e71,BRMQNORM-20260803-0f5e74218845cd72ed8ff54e,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-08622-01"", ""final"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""original"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""scout_target_id"": ""BRM5-20260731-08622""}"
BRMNSRES-9ec893ce757adfd59e72ff3f,BRMQNORM-20260803-0f650a8061325edf0abc9d06,percentage,8.0,[8.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=qual_other_pay_setting_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-02244-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-10-1178.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-10-1178.pdf"", ""scout_target_id"": ""BRM5-20260731-02244""}"
BRMNSRES-de8e826d5bb73265ca606ed3,BRMQNORM-20260803-0f6feabe8c74046c6f6f3d57,currency_amount,,"[10.0,12.5]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-17346-05"", ""final"": ""https://plymouthoh.org/vertical/sites/%7B59524811-76C4-4FF6-A60C-05174A4602F0%7D/uploads/1-28.pdf"", ""original"": ""https://www.plymouthoh.org/vertical/sites/%7B59524811-76C4-4FF6-A60C-05174A4602F0%7D/uploads/1-28.pdf"", ""scout_target_id"": ""BRM5-20260731-17346""}"
BRMNSRES-d40220c893139f31e55b53e6,BRMQNORM-20260803-0f705183062a7ebfa90d5eae,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17657-02"", ""final"": ""https://werc.wi.gov/decisions/31084A1.pdf"", ""original"": ""https://werc.wi.gov/decisions/31084A1.pdf"", ""scout_target_id"": ""BRM5-20260731-17657""}"
BRMNSRES-8e0c011bc751fdde5d1a22fd,BRMQNORM-20260803-0f871f78c38bfe264f9247dc,currency_amount,,"[0.5,20.0]",percentage_raise_or_cola,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=cola_cpi;evidence_category=quant_cpi_indexed_adjustment,"{""candidate_id"": ""BRM5C-BRM5-20260731-04625-02"", ""final"": ""https://lincolnks.org/documents/597/120825_Council_Meeting_Minutes.pdf"", ""original"": ""https://www.lincolnks.org/documents/597/120825_Council_Meeting_Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-04625""}"
BRMNSRES-6c7888b756b989d1d0fe14ad,BRMQNORM-20260803-0f88ee6aa2b4e3cb815561c1,currency_amount,150.0,[150.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18390-01"", ""final"": ""https://shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf"", ""original"": ""https://www.shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf"", ""scout_target_id"": ""BRM5-20260731-18390""}"
BRMNSRES-b80968306896f02b740c1575,BRMQNORM-20260803-0f90ee2fc525612c3eb7386f,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-15128-02"", ""final"": ""https://ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""original"": ""https://www.ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""scout_target_id"": ""BRM5-20260731-15128""}"
BRMNSRES-7ebd3d7e51feb704c899a7d3,BRMQNORM-20260803-0f953ba76161bc67785699ef,currency_amount,15.0,[15.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06752-03"", ""final"": ""https://kingston-ny.gov/filestorage/8399/10476/11808/11810/May_2024_Finance_Communications.pdf"", ""original"": ""https://www.kingston-ny.gov/filestorage/8399/10476/11808/11810/May_2024_Finance_Communications.pdf"", ""scout_target_id"": ""BRM5-20260731-06752""}"
BRMNSRES-be61e8e27267f96ed35bd5fa,BRMQNORM-20260803-0f98eebf77dc2363ba789306,currency_amount,18700.0,[18700.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18313-01"", ""final"": ""https://newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""original"": ""https://www.newvilleborough.com/sites/default/files/2024-05/amended_recovery_plan_04.30.24_0.pdf"", ""scout_target_id"": ""BRM5-20260731-18313""}"
BRMNSRES-c9a4dc8c7d162c926b1c1bf3,BRMQNORM-20260803-0fba5f0bc9c8035f4fe779e6,step_schedule_values,66255.87,[66255.87],step_schedule,structured_without_scalar_collapse,1,false,value_type=step_schedule_values;pay_basis=step_schedule;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMNSRES-1ee27b4f6ff33e9191c8b635,BRMQNORM-20260803-0fc08543b97c39ee0509bde6,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=monthly;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-02985-01"", ""final"": ""https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf"", ""original"": ""https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf"", ""scout_target_id"": ""BRM5-20260731-02985""}"
BRMNSRES-db1ee7ebee530a05bbaa2b36,BRMQNORM-20260803-0fc6684fee9bd9bfd827e806,currency_amount,50.0,[50.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18330-02"", ""final"": ""https://nottinghamtwp.com/wp-content/uploads/2023/12/January-2-2024-Reorganization-Meeting-Doc.pdf"", ""original"": ""https://nottinghamtwp.com/wp-content/uploads/2023/12/January-2-2024-Reorganization-Meeting-Doc.pdf"", ""scout_target_id"": ""BRM5-20260731-18330""}"
BRMNSRES-fa83e2cc50facebc3b406434,BRMQNORM-20260803-0fcf4f266650b181c7222fdc,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-14292-02"", ""final"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""original"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""scout_target_id"": ""BRM5-20260731-14292""}"
BRMNSRES-16c7db528c18d075da6630aa,BRMQNORM-20260803-0fd267125fd889595e8baad4,currency_amount,2500.0,[2500.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-00059-01"", ""final"": ""https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf"", ""original"": ""https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf"", ""scout_target_id"": ""BRM5-20260731-00059""}"
BRMNSRES-975b999754224bf0685de52b,BRMQNORM-20260803-0fd2c80cbada3c11f76909ec,percentage,12.0,[12.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-06184-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-09-0935.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-09-0935.pdf"", ""scout_target_id"": ""BRM5-20260731-06184""}"
BRMNSRES-769c42fb7e66c3d646ebe342,BRMQNORM-20260803-0fe1d949cb89f02c7666cedc,currency_amount,,"[1.5,22.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-07125-02"", ""final"": ""https://pinecreektownship.com/wp-content/uploads/2025/02/2025-Reorganization-Meeting-Minutes.pdf"", ""original"": ""https://pinecreektownship.com/wp-content/uploads/2025/02/2025-Reorganization-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-07125""}"
BRMNSRES-e1308a8d74e071524b713d72,BRMQNORM-20260803-0ff2c30ae6c823a9c12daef0,currency_amount,,"[329.25,6357.5]",non_base_amount,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-01471-02"", ""final"": ""https://cityofkandiyohimn.gov/documents/663/November_3__2025_Official_Minutes.pdf"", ""original"": ""https://cityofkandiyohimn.gov/documents/663/November_3__2025_Official_Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-01471""}"
