packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-dd60fd6637e12a404fd4d593,RMSRD-20260802-e4ca9eb6c19734de1abd,gabriel_rating_lane_005,live,1,resp_0fc7f4dcf5c57267006a6fc888742c8193bf887671d8acd808,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bb0a14ba2239abdc7bbb21ff341deb04532c39224c12e0dabfbe6d390d3a5f3d,2551,973,436,1409,3.573747,,,false,false
BRMGRP-20260802-3cbbfa10626042c9b5796e4e,RMSRD-20260802-879c2dcf61da55acec05,gabriel_rating_lane_005,live,1,resp_03894460bf9c49eb006a6fc8887e2c81909c9f6bde61ee87cb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,895cd6e18335977ae4d495e0d1907b182abf5f2162ef2f95d41abb2f2aad95ca,2508,970,243,1213,2.145170,,,false,false
BRMGRP-20260802-9e547bea72472a5236ab4a53,RMSRD-20260802-a9471a02b4d262f71cc1,gabriel_rating_lane_005,live,1,resp_0ae8264691b48a90006a6fc88c1410819394fbc721a9deb971,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2c206a7ee92a49c34506ee3c4f2f3588b80eb58a5e53ce21db026e77aef23309,2479,967,202,1169,2.415047,,,false,false
BRMGRP-20260802-1ae8d5baf5c126d035d14a49,RMSRD-20260802-29f775bbd723a270ea74,gabriel_rating_lane_005,live,1,resp_0a2a2df85685ae20006a6fc88c0e38819687c4941dfb1966fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,36caeae195ea237ce8d5ace5aa3bade6f6bb0ebfa6a0f2ba42dcfbbf0661cef6,2506,960,258,1218,2.293616,,,false,false
BRMGRP-20260802-032d7fc80b13bc9123df66ba,RMSRD-20260802-7eb749c483827b84469c,gabriel_rating_lane_005,live,1,resp_0d324340e5dc2586006a6fc88c0e708194b125aefabcd81075,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,13c7cd526936e8f673ba4d93a1eebd9dab2913e45c6ede4cdb68dd5417dc5889,2477,961,329,1290,2.753847,,,false,false
BRMGRP-20260802-47089f712c5b9e12f5762682,RMSRD-20260802-a0b42947f58be75b46e6,gabriel_rating_lane_005,live,1,resp_04976aa6c0c57b7c006a6fc88c0a4c81938894180b09e951a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e9c7af3196f69b515f0373ae5d1caf8941fd657c19236208e44dff2cba08ff48,2468,956,386,1342,3.119667,,,false,false
BRMGRP-20260802-1c6375a36bd89baadd4fec7e,RMSRD-20260802-d4debe850c0c82e41988,gabriel_rating_lane_005,live,1,resp_0219b61c9f57dd73006a6fc88c0cbc819591ec223e858b6e7e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,79daf337504d266341a19f7097d957f1af0a283c8246b81027fdb423537b3ea7,2428,952,306,1258,2.671519,,,false,false
BRMGRP-20260802-923b99a5cb440e0288fb1346,RMSRD-20260802-805bcf090c3e0c875819,gabriel_rating_lane_005,live,1,resp_065e50f946e2ce4d006a6fc88c0e448190b6026b0d9ec8fb03,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f8fe73f10ca008535e384d6a5ed786cf5476cbcff2edddecc9ffc50338909b09,2471,969,240,1209,2.214542,,,false,false
BRMGRP-20260802-46fafc98d888fc6826e3a90c,RMSRD-20260802-86e272ce2ad64eebbece,gabriel_rating_lane_005,live,1,resp_005392ff37774d38006a6fc88f3bbc81978a728d6d8eedc97a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cf3e0c11f7ad7192d9962ae7f009ad4fb4dee82c49d84a7ffede0b6b904ccfe7,2481,967,255,1222,2.451858,,,false,false
BRMGRP-20260802-e5c19c7720d7b261a3fe8f39,RMSRD-20260802-554d211441a6868297d9,gabriel_rating_lane_005,live,1,resp_004443bc5107034e006a6fc88f3b9c81978834167ce9dddaed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5d47d78b5259392ef3a126433181f0d32a4fbb0ba9641fc31649bc490c968a69,2483,961,208,1169,2.168380,,,false,false
BRMGRP-20260802-7d86983afad23d4d541ba6d1,RMSRD-20260802-bf2bf2d0ddaf09b76845,gabriel_rating_lane_005,live,1,resp_05b9e02f1216c6d9006a6fc88f3d5c81979e7731c42399660d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d23836657814dd2b5845df1307ab6d6aea7b3bfcb9aed972a058a5b22702818f,2519,980,270,1250,2.567233,,,false,false
BRMGRP-20260802-87e4885bfc4a13b9f33be7de,RMSRD-20260802-b5ee763e8da5745c4632,gabriel_rating_lane_005,live,1,resp_04f75481e7a8a512006a6fc88f3c408195b8bd207ccd2cc76a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,36b5a12ba67ec9062ccab622d5f73c8e77edd5cc1c6d066e3307e45ebb57e655,2566,993,230,1223,2.359869,,,false,false
BRMGRP-20260802-dd0b79bd264052580370cc45,RMSRD-20260802-bebebd870ba5ea5b62ee,gabriel_rating_lane_005,live,1,resp_06c033d2ff0e7c58006a6fc88f3e548195b83a8bfdb26ba30b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ecfd5bbabe8cf37b5c1408f91605070a7dd97127e42be168958d336140a50a37,2441,955,217,1172,2.088777,,,false,false
BRMGRP-20260802-37b82d127c9e590bbe187269,RMSRD-20260802-1d74321f40be0bfec3ce,gabriel_rating_lane_005,live,1,resp_0f36baffb64f1e87006a6fc88f41bc8190b632927efa1d0343,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,45ba83b0e67b9a92a7a773df3d543c647e018cfa59d36f366fe28e0700c36801,2526,1017,409,1426,3.266669,,,false,false
BRMGRP-20260802-e5155b5ce08a69e5e30d1a44,RMSRD-20260802-932742731efbbfc0059f,gabriel_rating_lane_005,live,1,resp_06e56c8339c1fc54006a6fc893c6d88194a2e743ea2309a8c7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f7de162606773783c8829e1e11643929c82a519e9573cd85af154c3abee6df5c,2457,964,313,1277,4.140881,,,false,false
BRMGRP-20260802-8a8f37870d6c90ad14be18b6,RMSRD-20260802-d9f0624e4c35e2fd4f49,gabriel_rating_lane_005,live,1,resp_04f057a5b9699ec7006a6fc892afe4819085ba84ef67eee1d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,99390301ecccb10db9716d1aeaf8b37d809423285c3436750776c195b8ec6771,2507,987,310,1297,8.909770,,,false,false
BRMGRP-20260802-2283be65c245193b2596c890,RMSRD-20260802-64a945bcadc967e466ed,gabriel_rating_lane_005,live,1,resp_02a55acd67b72503006a6fc89292b88196bada9df45576f3b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9e6ee3d9a63772848d7a165d807b1471cea9b1e2392d87d0f37175033b31f573,2522,963,381,1344,3.496985,,,false,false
BRMGRP-20260802-a35d47092ebe3500d7ba706e,RMSRD-20260802-0bcd77c4aed14422d8d7,gabriel_rating_lane_005,live,1,resp_0fc61b619b51d3ab006a6fc8929a3081948d112a85e29fd0f4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8ae26f10a25b89ad9603305559e20810e100686c0891ab19b6aff96086e7ed12,2439,960,242,1202,2.587696,,,false,false
BRMGRP-20260802-c16fe43fe15557e56a3a2605,RMSRD-20260802-a81970e81636d880d45a,gabriel_rating_lane_005,live,1,resp_041885157364ae38006a6fc893aeb481908d25c55f77dab344,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e999aef7c37861eaabcc0c7087bf63c116c168123a4f6afc1fd09ce6e3e34fa2,2463,954,360,1314,9.605603,,,false,false
BRMGRP-20260802-7004ee77af115416720a28f1,RMSRD-20260802-2a58198552d23cc31795,gabriel_rating_lane_005,live,1,resp_0e5aae471b976f6c006a6fc8928b448190be68e196f6fa6d6b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,04c15badfa944e920e7c3ecef39c3acf5071095d17bcc7cfb1ad76668fc0a68b,2521,969,300,1269,3.007720,,,false,false
BRMGRP-20260802-f8ebdcd2c440e766dc2b6eb4,RMSRD-20260802-4b8d5b00727c49748ec5,gabriel_rating_lane_005,live,1,resp_0f7dd055e84ad224006a6fc89c2f948195af3941e1eeb350a2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6cecc31254f8a7e6dcb6f235799485bae498ece3f1171d3f2196cb5bc5f324c8,2511,970,345,1315,2.930477,,,false,false
BRMGRP-20260802-e9fe355aeef6771ec6fb0715,RMSRD-20260802-6ac55812cebdd4d5a2f6,gabriel_rating_lane_005,live,1,resp_0879d1754cd2d9cf006a6fc89c30148195a62017c1c8ca06f2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ac4aef6b39c9328b11dd4166fd8d8bbb8ff47c13824204d789acbf4011fd60c9,2437,957,257,1214,2.462934,,,false,false
BRMGRP-20260802-b45567aba3441cd30c909b77,RMSRD-20260802-a4818759ba852aa6d844,gabriel_rating_lane_005,live,1,resp_068e58f4d7983fe6006a6fc89c37c0819089e2dd34d0e122dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,05b1d3b2e4052beddad700767c741f07fbde79185aa25c95639ed0e2668e0569,2583,990,221,1211,2.345124,,,false,false
BRMGRP-20260802-b3685810ba92956280b1adc4,RMSRD-20260802-02213bccd35935f6cb46,gabriel_rating_lane_005,live,1,resp_008e000cd4e6d2ab006a6fc89c30588196aa96b063bec11840,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,820bfa3ac297da9bb2322d1a7ec807d33447d8ca42fb48cddeee3336cb0b7fe0,2624,1002,220,1222,2.113689,,,false,false
BRMGRP-20260802-3f7ca327eda38886d560a204,RMSRD-20260802-334dc9acb916cab25657,gabriel_rating_lane_005,live,1,resp_0fbb8d33c66631f3006a6fc89c2e9c8196873ae476b91befe4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1cd968944af49c9e101daebdbb41cdf028f73448aacab7e03de167b09f19cdf9,2512,966,264,1230,2.394240,,,false,false
BRMGRP-20260802-465d33dbd974fd0228e0bbdf,RMSRD-20260802-5ffbca4061a49d912075,gabriel_rating_lane_005,live,1,resp_0055d320b9ba8edb006a6fc89c2b7c81958a974726af36a013,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fdba02f9de04c94a71d423afb759c34ef4101e02340b8a74a5d2c98f6f0674f2,2459,956,338,1294,2.923448,,,false,false
BRMGRP-20260802-a32395e58fab53fca66a705e,RMSRD-20260802-10540ab325e2034cbcbc,gabriel_rating_lane_005,live,1,resp_0f68784514284add006a6fc89f19d88193894e50144b6b4d1e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4ffecfa57aef49a8d3ea336a6e8b0d8f94c41a5d6f30892e3df94ba01b32dada,2480,968,378,1346,3.286059,,,false,false
BRMGRP-20260802-94055e7a2cfc3e75bbcc2783,RMSRD-20260802-801722a0005cdf00e26f,gabriel_rating_lane_005,live,1,resp_0eb4d32a0c65d5c9006a6fc89f1ffc819798594cf4ac5135ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,40e33ee762f8023390e0c8eaa1f1db1659595f551cb3b8ecaff7942584296ca2,2468,962,238,1200,2.462087,,,false,false
BRMGRP-20260802-bb506146e6982471a3c3284f,RMSRD-20260802-1e660b6225ea60b3198e,gabriel_rating_lane_005,live,1,resp_0faba0ce2865ef15006a6fc89f23e08190aa5fe50d05d9ecfc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a1ff27581b6518af8a46eaf0ce71e5208e388398d9385b290ca2c30dcfb0be12,2450,968,401,1369,6.398282,,,false,false
BRMGRP-20260802-1aac9060dfcc018d6ea7c894,RMSRD-20260802-d1d120b9c0232b800127,gabriel_rating_lane_005,live,1,resp_05258a7c88520888006a6fc89f163c8197916a78b1725537fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,36885d5471a22860fd5740b6460bf0fda952f1e5820bf3ec243759a4d955e874,2445,961,217,1178,2.381741,,,false,false
BRMGRP-20260802-ae81b131c72709047049484c,RMSRD-20260802-2a4049531bafe681a6b6,gabriel_rating_lane_005,live,1,resp_010a45972ea01db0006a6fc89f17a88195a7fc525205c9f562,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0fd1d4b55e29d1ba28a7b4c4a5bcf8d86c129a604852185a150185f8141e91f0,2469,971,361,1332,3.301155,,,false,false
BRMGRP-20260802-3bbfb3a631bc618911326951,RMSRD-20260802-c2ad954326707bc5983a,gabriel_rating_lane_005,live,1,resp_08240f2682c95e57006a6fc89f193c81909465775cd581af34,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1610a07729940db3715c4283d4ac2f13b1d61a3147685e1483b21677fd6cbfad,2547,970,247,1217,2.637199,,,false,false
BRMGRP-20260802-2cf100793b5be2da54cebdc8,RMSRD-20260802-e73c5b913bb9677fe08a,gabriel_rating_lane_005,live,1,resp_0bc0168b8b9ba2b4006a6fc8a583948194bd67c997a7805e64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b81ac6a302b41fc9c180558b6b8ba574fe9ccf106d3edd50fa081ab7af7735e,2454,953,218,1171,2.328831,,,false,false
BRMGRP-20260802-4bb325f1cd06b21e95aa5981,RMSRD-20260802-6a429f6ea02ad0371f28,gabriel_rating_lane_005,live,1,resp_0b8ade2078f00de1006a6fc8a584408190bf6d6ccf9618ca9d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d1ed0946d3b9b7963bbd1836afcc2a62fb38e6c6316e43f44bc6150efef53f10,2446,957,338,1295,2.625895,,,false,false
BRMGRP-20260802-12a627dcc080f9cf0dfe2633,RMSRD-20260802-f67ab8997c292f5e7fe4,gabriel_rating_lane_005,live,1,resp_0a2750065870b4db006a6fc8a588b48196ad0e73f6afd991eb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,714b474e92fdd8a5b262ae7e9fc03ef8a5f7ebdf02851cbcb3d0425e6e4935ea,2482,970,320,1290,2.766411,,,false,false
BRMGRP-20260802-0cd0067b8b6b7b8137049e74,RMSRD-20260802-b5c059f947d617761a1e,gabriel_rating_lane_005,live,1,resp_0d0394072967159b006a6fc8a581d88190b27563049387616e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,91fa19f1d5607dd2510564259a55fd328ac27157efe21bca0df4bad806158fe5,2448,957,238,1195,2.140223,,,false,false
BRMGRP-20260802-2ff4d10e7ba56ba52fc9b824,RMSRD-20260802-21d15254dd1fe0389280,gabriel_rating_lane_005,live,1,resp_0b1b0bc7e1cda71c006a6fc8a585448196872670f181862a11,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3a5ffcf3006d9d54838a0f098e8f2a7c234eede44c797ac8f23aa20bc0eca242,2444,958,334,1292,2.651455,,,false,false
BRMGRP-20260802-3de61ac65cb7b3f43176e1fc,RMSRD-20260802-c0fd9b53b5c759e14833,gabriel_rating_lane_005,live,1,resp_09d853bf826a65a3006a6fc8a580d48193b2ea1f7d569bdabc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7fd508efa17dce38968955b9b959261fb2de2c0fe2adb41d4124b96be20d0a07,2434,959,382,1341,3.072061,,,false,false
BRMGRP-20260802-db3e74a83ea861b877b5639d,RMSRD-20260802-da0a874a4f9a09cc86c6,gabriel_rating_lane_005,live,1,resp_0aec82a10bd9b12b006a6fc8a89bfc8194938e141eed3c30db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,347ccdd4564eb3c4143f4ad9adf8e0faff0b79fa34980072b3372d3f399cfb03,2503,976,348,1324,2.948491,,,false,false
BRMGRP-20260802-3064a833d94c99c9565d3999,RMSRD-20260802-e0ed6ffc7fb8e18a2f50,gabriel_rating_lane_005,live,1,resp_001b2c2741e06fa6006a6fc8a89bc481949e8cb1efd53a702a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6db1a86110e1681ddf0c86a262858b15bd43b629dbd4f092643381020abc9136,2474,960,328,1288,2.735156,,,false,false
BRMGRP-20260802-1bb920e50057d070ec394c3f,RMSRD-20260802-2802cad645288d1b2534,gabriel_rating_lane_005,live,1,resp_0f4b917d24c9bca0006a6ff54253d48195915a16f56acfe623,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b48bbb051b6e79c2df11988a3fc0c6c3ddb92e3ca4fc335febd18abb34be5390,19077,5109,4532,9641,29.677651,,,false,false
BRMGRP-20260802-9db599b23fd9bf704ec901a1,RMSRD-20260802-fbda4571ce972ca0cee2,gabriel_rating_lane_005,live,1,resp_07e6281626284c2a006a6ff54254308195978acaa139688a33,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,05c1ad3272a6371deccce2ee3ec48fd09ccfa0f94276a2f6938eda86d2de258f,15295,4201,4191,8392,28.023624,,,false,false
BRMGRP-20260802-764058dea386e6210bd59b39,RMSRD-20260802-ae12e0237bb1f7055e2c,gabriel_rating_lane_005,live,1,resp_046594ee8abd8c51006a6ff542542881909031c8abb9b0f55f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,07b6221cbdaf3ad1bf9d2f64bbfb7e6553a59c1753c4020fb7e6d1f99d6cd02d,11916,3308,2637,5945,15.380390,,,false,false
BRMGRP-20260802-9339f2f2598b35d7521b377d,RMSRD-20260802-e1e5ac2aeb62a4f1ad26,gabriel_rating_lane_005,live,1,resp_00562f10d3545240006a6ff55fccac8195b22e770365f28899,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8318d8bb4300aa7a09c36f3fbe9332dd6838d7e5e4819e94bb57539ee3f29b20,5470,1674,1164,2838,7.291420,,,false,false
